,0,1,2,3
0,91.32555555555551,32.219333333333466,0.39083255086072144,0
1,91.31222222222219,32.219333333333466,0.3896294209702676,0
2,91.29888888888884,32.219333333333466,0.3856187793427248,0
3,91.28555555555549,32.219333333333466,0.3860197183098609,0
4,91.26888888888884,32.219333333333466,0.3840143974960896,0
5,91.25999999999996,32.21800000000014,0.38361345852895307,0
6,91.25111111111107,32.216666666666804,0.38000406885759175,0
7,91.2422222222222,32.21533333333347,0.375993740219094,0
8,91.23111111111109,32.21533333333348,0.37479061032864014,0
9,91.22555555555556,32.216666666666804,0.3735874804381863,0
10,91.22,32.21800000000014,0.37398841940532224,0
11,91.21444444444445,32.219333333333466,0.3735871674491408,0
12,91.20666666666668,32.2206666666668,0.3719830985915507,0
13,91.20222222222223,32.222000000000136,0.3703790297339604,0
14,91.1977777777778,32.223333333333464,0.3691758998435068,0
15,91.19333333333336,32.2246666666668,0.36797276995305295,0
16,91.18888888888893,32.2246666666668,0.3663687010954632,0
17,91.1866666666667,32.22600000000013,0.3655668231611907,0
18,91.18444444444448,32.22733333333346,0.3627596244131468,0
19,91.18222222222226,32.22866666666679,0.36155649452269295,0
20,91.18000000000004,32.23133333333346,0.35995211267605765,0
21,91.18000000000004,32.2326666666668,0.3587489827856038,0
22,91.18000000000004,32.23400000000012,0.35834773082942234,0
23,91.18000000000004,32.23533333333346,0.3563424100156509,0
24,91.18000000000004,32.23533333333345,0.35513928012519724,0
25,91.18000000000004,32.23533333333345,0.3519311424100171,0
26,91.18000000000004,32.23533333333345,0.3499261345852911,0
27,91.18000000000004,32.23533333333345,0.3491239436619735,0
28,91.18000000000004,32.23533333333345,0.3483217527386561,0
29,91.18000000000004,32.23400000000012,0.3471186228482022,0
30,91.18000000000004,32.23266666666679,0.3467173708920208,0
31,91.18000000000004,32.23133333333346,0.34551424100156697,0
32,91.18000000000004,32.22866666666679,0.3443111111111131,0
33,91.18000000000004,32.22600000000013,0.3427067292644778,0
34,91.18000000000004,32.223333333333464,0.341503599374024,0
35,91.18000000000004,32.2206666666668,0.3407017214397515,0
36,91.17888888888893,32.219333333333466,0.33909765258216146,0
37,91.1777777777778,32.21800000000014,0.3378945226917076,0
38,91.1766666666667,32.216666666666804,0.33869671361502524,0
39,91.17555555555559,32.21533333333347,0.3378945226917073,0
40,91.17555555555559,32.21400000000014,0.33749327073552593,0
41,91.17555555555559,32.21400000000014,0.3370920187793445,0
42,91.17555555555559,32.21400000000014,0.3358888888888906,0
43,91.17555555555559,32.21400000000014,0.3346857589984365,0
44,91.17555555555559,32.21533333333348,0.3338835680751186,0
45,91.17666666666672,32.216666666666804,0.33268043818466503,0
46,91.17777777777785,32.21800000000014,0.3314773082942111,0
47,91.17888888888893,32.219333333333466,0.3306751173708932,0
48,91.1822222222223,32.2206666666668,0.3306751173708932,0
49,91.18444444444452,32.2206666666668,0.3306751173708932,0
50,91.18666666666672,32.2206666666668,0.3298729264475756,0
51,91.18888888888893,32.2206666666668,0.3298729264475753,0
52,91.19666666666672,32.2206666666668,0.32947198748043915,0
53,91.20444444444449,32.218666666666806,0.3270657276995317,0
54,91.21222222222224,32.216666666666804,0.32626384976525924,0
55,91.22000000000004,32.21466666666681,0.325862910798123,0
56,91.23555555555555,32.211333333333485,0.32626416275430475,0
57,91.24888888888887,32.210000000000136,0.3254619718309871,0
58,91.26222222222219,32.20866666666681,0.32465978090766945,0
59,91.27555555555551,32.20733333333348,0.32385758998435155,0
60,91.29777777777777,32.206000000000145,0.3226544600938977,0
61,91.3144444444444,32.204666666666824,0.3218522691705803,0
62,91.33111111111107,32.20333333333348,0.3210500782472624,0
63,91.34777777777772,32.20200000000015,0.32024820031298995,0
64,91.37333333333328,32.202000000000155,0.3190450704225364,0
65,91.39111111111107,32.20333333333348,0.31784194053208226,0
66,91.40888888888887,32.204666666666824,0.3166388106416281,0
67,91.42666666666666,32.206000000000145,0.315435680751174,0
68,91.45444444444445,32.20933333333348,0.31423255086072016,0
69,91.47333333333331,32.212666666666806,0.31343035993740226,0
70,91.4922222222222,32.216000000000136,0.313430359937402,0
71,91.51111111111112,32.219333333333466,0.31102410015649457,0
72,91.53666666666668,32.2206666666668,0.3106231611893581,0
73,91.55333333333334,32.222000000000136,0.311425352112676,0
74,91.57,32.223333333333464,0.3106234741784036,0
75,91.58666666666666,32.2246666666668,0.3094203442879497,0
76,91.60888888888887,32.22600000000013,0.30821721439749583,0
77,91.62111111111112,32.22733333333346,0.307014084507042,0
78,91.63333333333335,32.2286666666668,0.3050087636932705,0
79,91.64555555555559,32.230000000000125,0.30340469483568044,0
80,91.66555555555558,32.230000000000125,0.3022015649452266,0
81,91.67888888888893,32.230000000000125,0.3013993740219089,0
82,91.69222222222228,32.230000000000125,0.3013993740219089,0
83,91.70555555555559,32.230000000000125,0.3005971830985913,0
84,91.72777777777785,32.230000000000125,0.2997949921752737,0
85,91.7444444444445,32.22866666666679,0.29698779342723,0
86,91.76111111111118,32.22733333333346,0.2957846635367761,0
87,91.77777777777786,32.22600000000013,0.2945815336463225,0
88,91.80444444444453,32.2246666666668,0.2917743348982784,0
89,91.8233333333334,32.2246666666668,0.2917743348982784,0
90,91.84222222222229,32.2246666666668,0.29057120500782474,0
91,91.86111111111117,32.2246666666668,0.2909724569640062,0
92,91.89111111111116,32.2246666666668,0.29017057902973376,0
93,91.91222222222228,32.223333333333464,0.28936838810641635,0
94,91.93333333333338,32.22200000000013,0.2885661971830987,0
95,91.95444444444449,32.2206666666668,0.2881652582159628,0
96,91.98777777777781,32.219333333333466,0.2869621283255089,0
97,92.01111111111116,32.219333333333466,0.2845558685446012,0
98,92.03444444444449,32.219333333333466,0.2833527386541473,0
99,92.05777777777784,32.219333333333466,0.2821496087636935,0
100,92.09222222222229,32.2206666666668,0.2813474178403759,0
101,92.11555555555563,32.2206666666668,0.280545226917058,0
102,92.13888888888896,32.2206666666668,0.27974303599374056,0
103,92.16222222222228,32.2206666666668,0.2785399061032867,0
104,92.19888888888894,32.219333333333466,0.2765345852895152,0
105,92.2233333333334,32.219333333333466,0.2765345852895152,0
106,92.24777777777786,32.219333333333466,0.27452926447574344,0
107,92.2722222222223,32.219333333333466,0.27412801251956204,0
108,92.30555555555564,32.2206666666668,0.2737270735524258,0
109,92.32777777777784,32.222000000000136,0.27292519561815337,0
110,92.35000000000008,32.223333333333464,0.2721230046948355,0
111,92.3722222222223,32.2246666666668,0.27172206572769925,0
112,92.40222222222229,32.2246666666668,0.2713211267605633,0
113,92.41888888888894,32.223333333333464,0.2709201877934271,0
114,92.43555555555565,32.22200000000013,0.2701183098591549,0
115,92.45222222222229,32.2206666666668,0.2693161189358373,0
116,92.47666666666673,32.2206666666668,0.2689151799687013,0
117,92.49222222222231,32.223333333333464,0.2681133020344289,0
118,92.50777777777785,32.22600000000013,0.2681133020344289,0
119,92.52333333333338,32.2286666666668,0.26731111111111155,0
120,92.54444444444452,32.230000000000125,0.2665092331768391,0
121,92.55777777777784,32.23266666666679,0.2657070422535215,0
122,92.57111111111118,32.23533333333345,0.26450391236306786,0
123,92.5844444444445,32.23800000000012,0.26330078247261396,0
